onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
1.00451341200005	5	attend	neutral	111	n/a	n/a	1	1.0045	5	att_neut	n/a
7.01226119799958	3	rate	n/a	n/a	98	1.85513954900034	1	7.0123	3	rating_par	-0.5
15.0115220150001	5	attend	negative	17	n/a	n/a	2	15.0115	5	att_neg	n/a
21.0026787629995	3	rate	n/a	n/a	121	1.39040231200033	2	21.0027	3	rating_par	0.5
29.0018116370002	5	attend	negative	14	n/a	n/a	3	29.0018	5	att_neg	n/a
36.0050767550001	3	rate	n/a	n/a	103	0.508750540999245	3	36.0051	3	rating_par	1.5
41.0170601559994	5	suppress	negative	40	n/a	n/a	4	41.0171	5	suppr_neg	n/a
48.0039575139999	3	rate	n/a	n/a	98	0.932507306999469	4	48.004	3	rating_par	-0.5
53.0159285649997	5	suppress	negative	36	n/a	n/a	5	53.0159	5	suppr_neg	n/a
61.0150840739998	3	rate	n/a	n/a	98	0.666652777999843	5	61.0151	3	rating_par	-0.5
69.0141886439997	5	attend	negative	10	n/a	n/a	6	69.0142	5	att_neg	n/a
76.0010820560001	3	rate	n/a	n/a	98	1.16674410699943	6	76.0011	3	rating_par	-0.5
83.0045126899995	5	suppress	negative	23	n/a	n/a	7	83.0045	5	suppr_neg	n/a
89.0121554139996	3	rate	n/a	n/a	98	0.658669772999929	7	89.0122	3	rating_par	-0.5
100.01519208	5	attend	neutral	112	n/a	n/a	8	100.0152	5	att_neut	n/a
106.006186304	3	rate	n/a	n/a	98	0.540344578999793	8	106.0062	3	rating_par	-0.5
111.001540161	5	attend	neutral	113	n/a	n/a	9	111.0015	5	att_neut	n/a
117.009318764	3	rate	n/a	n/a	98	0.551048856000307	9	117.0093	3	rating_par	-0.5
121.008779094	5	suppress	negative	27	n/a	n/a	10	121.0088	5	suppr_neg	n/a
127.016525288	3	rate	n/a	n/a	121	1.31862943400029	10	127.0165	3	rating_par	0.5
139.015374863	5	attend	negative	11	n/a	n/a	11	139.0154	5	att_neg	n/a
146.002010143	3	rate	n/a	n/a	121	0.479212589999406	11	146.002	3	rating_par	0.5
150.001826696	5	attend	neutral	117	n/a	n/a	12	150.0018	5	att_neut	n/a
157.005171950999	3	rate	n/a	n/a	98	0.675553863000459	12	157.0052	3	rating_par	-0.5
163.012794372999	5	suppress	negative	39	n/a	n/a	13	163.0128	5	suppr_neg	n/a
171.011978668	3	rate	n/a	n/a	98	0.388907315000324	13	171.012	3	rating_par	-0.5
176.007328255	5	attend	neutral	101	n/a	n/a	14	176.0073	5	att_neut	n/a
183.010782757	3	rate	n/a	n/a	98	1.12416853000013	14	183.0108	3	rating_par	-0.5
188.006054099999	5	attend	neutral	120	n/a	n/a	15	188.0061	5	att_neut	n/a
196.005209284	3	rate	n/a	n/a	98	0.883259010000074	15	196.0052	3	rating_par	-0.5
201.017238257999	5	attend	negative	19	n/a	n/a	16	201.0172	5	att_neg	n/a
208.005731005	3	rate	n/a	n/a	98	0.403110987000218	16	208.0057	3	rating_par	-0.5
212.003718704	5	attend	neutral	106	n/a	n/a	17	212.0037	5	att_neut	n/a
219.006960811999	3	rate	n/a	n/a	98	0.336207265000667	17	219.007	3	rating_par	-0.5
225.014760206	5	attend	negative	4	n/a	n/a	18	225.0148	5	att_neg	n/a
233.013780914	3	rate	n/a	n/a	103	0.499390429000414	18	233.0138	3	rating_par	1.5
240.017243182	5	attend	neutral	104	n/a	n/a	19	240.0172	5	att_neut	n/a
247.004196041	3	rate	n/a	n/a	98	0.652396278999731	19	247.0042	3	rating_par	-0.5
252.016163742	5	suppress	negative	32	n/a	n/a	20	252.0162	5	suppr_neg	n/a
259.002937094	3	rate	n/a	n/a	121	2.09561962499993	20	259.0029	3	rating_par	0.5
263.002456784	5	attend	negative	7	n/a	n/a	21	263.0025	5	att_neg	n/a
270.005979776	3	rate	n/a	n/a	103	0.419576094000149	21	270.006	3	rating_par	1.5
276.013634453	5	attend	negative	8	n/a	n/a	22	276.0136	5	att_neg	n/a
285.008518655	3	rate	n/a	n/a	121	0.598726481000085	22	285.0085	3	rating_par	0.5
292.012049759	5	attend	neutral	105	n/a	n/a	23	292.012	5	att_neut	n/a
301.006910569999	3	rate	n/a	n/a	98	0.585153329000605	23	301.0069	3	rating_par	-0.5
307.014551276	5	suppress	negative	34	n/a	n/a	24	307.0146	5	suppr_neg	n/a
314.001423871	3	rate	n/a	n/a	98	0.360797689999345	24	314.0014	3	rating_par	-0.5
319.013271031999	5	suppress	negative	33	n/a	n/a	25	319.0133	5	suppr_neg	n/a
325.004415228	3	rate	n/a	n/a	98	0.515535991999968	25	325.0044	3	rating_par	-0.5
332.007841948	5	suppress	negative	29	n/a	n/a	26	332.0078	5	suppr_neg	n/a
339.011226146	3	rate	n/a	n/a	103	0.979390331999639	26	339.0112	3	rating_par	1.5
344.006706888999	5	suppress	negative	28	n/a	n/a	27	344.0067	5	suppr_neg	n/a
351.009943063	3	rate	n/a	n/a	103	0.623966099999961	27	351.0099	3	rating_par	1.5
355.009671755	5	attend	negative	15	n/a	n/a	28	355.0097	5	att_neg	n/a
361.017257011999	3	rate	n/a	n/a	98	0.550493921000452	28	361.0173	3	rating_par	-0.5
365.016890366	5	attend	neutral	115	n/a	n/a	29	365.0169	5	att_neut	n/a
373.01611128	3	rate	n/a	n/a	98	0.591298721000385	29	373.0161	3	rating_par	-0.5
381.015172373	5	attend	negative	20	n/a	n/a	30	381.0152	5	att_neg	n/a
387.006246686999	3	rate	n/a	n/a	98	0.664439383000172	30	387.0062	3	rating_par	-0.5
